VIO_ID,ACCT_NUM,ACCT_OWNER,VIOLATION_NUM,VIO_LAW_NUM,VIO_LAW_DESC,VIO_DATE,ACTION,PREM_ADDR,BIN,COMMUNITY.BOARD,COUNCIL.DISTRICT,BBL,LATITUDE,LONGITUDE,POSTCODE,BOROUGH,NUMBER,STREET,CENSUS.TRACT,NTA
48543,39002381,SCHUMAN 673/16 LLC,E551214,OTHER0001,SEE FOLDER INFORMATION,12/26/2018,OPEN,34-11 STEINWAY ST,4430185,401,26,4006730016,40.756251,-73.920888,11101,QN,34-11,STEINWAY ST,157,Astoria
37014,32109985,WM.GRADY H.S(1FL)RM-1004,E339709,RH-7,ARRANGE FOR TEST OR RETEST OF FIRE SYS,12/5/2011,OPEN,25 BRIGHTON 4 RD,3196378,313,48,3072610201,40.583323,-73.963663,11235,BK,25,BRIGHTON 4 RD,366,Brighton Beach
28875,24158693,PS 9 TEUNIS G BERGEN,E368774,PBU-39,REDUC STOCK 18ÖCEILING/SPRINK HD,10/28/2011,OPEN,80 UNDERHILL AVE,3028204,308,35,3011450026,40.678562,-73.966284,11238,BK,80,UNDERHILL AVE,205,Prospect Heights
35450,37358991,WI & SI REALTY INC,E499555,PA 10,REMOVE LOCKING DEVICES FROM EXITS,11/15/2017,OPEN,5816 FT HAMILTON PKWY,3140591,312,38,3057017501,40.633932,-74.004776,11219,BK,5816,FT HAMILTON PKWY,116,Borough Park
39854,33200007,NYC PARKS DEPARTMENT,E389864,PA 65,PROVIDE FIRE EXTINGUISH. FOR CAFE,8/7/2013,OPEN,230 DOUGLASS ST,3336105,306,33,3004190001,40.68063,-73.985635,11217,BK,230,DOUGLASS ST,119,Park Slope-Gowanus
37505,30120885,SHS GLENWOOD LLC,E520964,SPK 38,"RECORDSYSINSPS,TESTS,OTHER MAINTENANCE",6/28/2018,OPEN,1539 SCHENECTADY AVE,3213471,318,45,3077310033,40.634571,-73.930977,11234,BK,1539,SCHENECTADY AVE,724,Flatlands
42837,32240483,EZRY ENTERPRISES,E566905,SPK 8,CONDUCT TRIP TEST OF AUTO SPK DRY VALVE,11/30/2018,OPEN,34-35 38 ST,4010899,401,26,4006720006,40.755914,-73.922238,11101,QN,34-35,38 ST,157,Astoria
47504,87072781,NYC DEPT OF EDUCATION,E528772,SPPA 4,NO PA PERMIT,8/3/2018,OPEN,129-15 150 AVE,4257530,410,28,4118820001,40.665456,-73.811345,11420,QN,129-15,150 AVE,84602,South Ozone Park
27106,99055881,MANHATTAN COLLEGE,E481014,RH-7,ARRANGE FOR TEST OR RETEST OF FIRE SYS,3/2/2017,OPEN,4575 MANHATTAN COLLEGE PKWY,2811786,208,11,NA,40.88943,-73.900164,10471,BX,4575,MANHATTAN COLLEGE PKWY,351,North Riverdale-Fieldston-Riverdale
47454,97020820,QUEENS DELI & GRILL,E530736,RH-1,INSTALL FIRE PROTECTION ORDER,9/11/2018,OPEN,131-01 ROCKAWAY BLVD,4253044,410,28,4116950023,40.675148,-73.807244,11420,QN,131-01,ROCKAWAY BLVD,180,South Ozone Park
42677,23024904,SALT & BONE SMOKE HOUSE,E481463,RH-7,ARRANGE FOR TEST OR RETEST OF FIRE SYS,9/18/2017,OPEN,32-07 30 AVE,4008604,401,22,4006180001,40.766578,-73.920297,11102,QN,32-07,30 AVE,71,Old Astoria
12568,36108900,MEMORIAL SLOAN KETTERING,E465831,HRU-22,REMOVE OBSTRUCTION FROM HALL/CORR,4/7/2016,OPEN,1133 YORK AVE,1045285,108,5,1014560021,40.760251,-73.959009,10065,MN,1133,YORK AVE,10602,Lenox Hill-Roosevelt Island
34960,21010863,RADHUNI SWEETS REST,E439130,RH-7,ARRANGE FOR TEST OR RETEST OF FIRE SYS,3/16/2016,OPEN,483 MC DONALD AVE,3125295,312,39,3053530089,40.642391,-73.979078,11218,BK,483,MC DONALD AVE,486,Kensington-Ocean Parkway
34991,31132053,15 AVE GARDENS CONDOS,E518188,OTHER0001,SEE FOLDER INFORMATION,7/18/2018,OPEN,3805 15 AVE,3125884,312,39,3053667501,40.638253,-73.981215,11218,BK,3805,15 AVE,228,Borough Park
47075,35391341,CAMBRIA HEIGHTS ACADEMY,E450331,SPPA 1,PA PERMIT POSTED BUT MISSING PLANS,12/23/2015,OPEN,188-04 91 AVE,4222072,412,23,4104430001,40.711603,-73.770948,11423,QN,188-04,91 AVE,480,Jamaica
10091,1210228,CITI-URBAN MANAGEMENT,E379005,FO 4,SEAL TANK,1/23/2015,OPEN,200 W 94 ST,1033650,107,6,1012410036,40.792776,-73.971702,10025,MN,200,W 94 ST,179,Upper West Side
12913,34170159,MOCHABURGER & SUB,E455507,RH-7,ARRANGE FOR TEST OR RETEST OF FIRE SYS,6/29/2016,OPEN,1603 2 AVE,1048705,108,5,1015290022,40.776189,-73.953286,10028,MN,1603,2 AVE,138,Yorkville
27229,35100759,SHAKE SHACK,E430705,OTHER0001,SEE FOLDER INFORMATION,9/14/2015,OPEN,1 OLD FULTON ST,3000078,302,33,3000350012,40.703062,-73.993948,11201,BK,1,OLD FULTON ST,21,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
20845,87032637,COLUMBIA UNIVERSITY,E538154,OTHER0001,SEE FOLDER INFORMATION,11/14/2018,OPEN,622 W 168 ST,1809824,112,10,1021380040,40.840906,-73.941633,10032,MN,622,W 168 ST,251,Washington Heights South
44901,31295751,TROPICANA PRODUCT SALES,E419295,OTHER0001,SEE FOLDER INFORMATION,4/29/2014,OPEN,154-01 POWELLS COVE BLVD,4103017,407,19,4045310395,40.795967,-73.80754,11357,QN,154-01,POWELLS COVE BLVD,987,Whitestone
45035,38219739,RUMISAI CORP,E539554,OTHER0001,SEE FOLDER INFORMATION,9/20/2018,OPEN,135-11 ROOSEVELT AVE,4112317,407,20,4049760017,40.759295,-73.831584,11354,QN,135-11,ROOSEVELT AVE,871,Flushing
34066,37239498,IT TAKES A VILLAGE,E557611,PBU-22A,provide/repair defect emer. lights,10/5/2018,OPEN,5800 TILDEN AVE,3104598,317,45,3047420001,40.648096,-73.922233,11203,BK,5800,TILDEN AVE,936,Rugby-Remsen Village
44794,37008422,CENTRAL QUEENS ACADEMY C,E557536,PBU-58,Discont use of tempor wiring,10/16/2018,OPEN,88-24 MYRTLE AVE,4094699,405,30,4038690045,40.70256,-73.857681,11385,QN,88-24,MYRTLE AVE,639,Glendale
29563,32303364,GOLDEN CHICKEN 1ST FL,E432438,RH-48,RECHARGE EXTINGUISHING SYS Û FORTHWITH,2/18/2016,OPEN,1324 BROADWAY,3039612,303,41,3014780008,40.690213,-73.923646,11221,BK,1324,BROADWAY,375,Stuyvesant Heights
15749,31171721,CAMMELY MANAGEMENT,E329474,OTHER0001,SEE FOLDER INFORMATION,6/22/2011,OPEN,1995 BROADWAY,1070358,107,6,1011397502,40.77546,-73.982667,10023,MN,1995,BROADWAY,153,Lincoln Square
30576,38348397,NEW PEKING,E530404,RH-19,TYPE I HOODS Û CONTINUOUS EXTERNAL WELD,10/11/2018,OPEN,344 CLASSON AVE,3055594,302,35,3019480032,40.688725,-73.960186,11238,BK,344,CLASSON AVE,231,Clinton Hill
35653,34336115,JIMMY'S 3 SONS NATURAL,E559382,RH-7,ARRANGE FOR TEST OR RETEST OF FIRE SYS,11/1/2018,OPEN,6901 FT HAMILTON PKWY,3145957,310,43,3058790011,40.628449,-74.011989,11228,BK,6901,FT HAMILTON PKWY,208,Dyker Heights
31328,34326108,LEITER PROPERTY MGMT,E454284,OTHER0001,SEE FOLDER INFORMATION,12/15/2014,OPEN,101 N 5 ST,3062172,301,33,3023347501,40.717864,-73.960427,11249,BK,101,N 5 ST,555,North Side-South Side
26986,38037982,MT ST MICHAEL ACADEMY,E505574,OTHER0001,SEE FOLDER INFORMATION,1/5/2018,OPEN,2115 PITMAN AVE,2123338,212,12,2050600001,40.898191,-73.841091,10466,BX,2115,PITMAN AVE,444,Woodlawn-Wakefield
8494,26085001,TOWER 53 CONDOMINIUM,E305386,OTHER0001,SEE FOLDER INFORMATION,6/9/2010,OPEN,825 7 AVE,1023166,105,4,1010067501,40.76302,-73.98123,10019,MN,825,7 AVE,131,Midtown-Midtown South
24251,36282259,MCDONALDS,E473810,RH-49,RESTORE FIRE EXTINGUISHING SYSTEM,8/10/2016,OPEN,1515 WILLIAMSBRIDGE RD,2044164,211,13,2040790001,40.844489,-73.846598,10461,BX,1515,WILLIAMSBRIDGE RD,256,Van Nest-Morris Park-Westchester Square
15424,37121332,JFK HIGH SCHOOL(4FL),E480040,RH-85,REINSPECTION REQUIRED,4/17/2017,OPEN,99 TERRACE VIEW AVE,1064532,208,10,1022150080,40.877254,-73.913108,10463,MN,99,TERRACE VIEW AVE,309,Marble Hill-Inwood
48817,37146867,CITI BANK,E495835,OTHER0001,SEE FOLDER INFORMATION,3/7/2017,OPEN,87-11 QUEENS BLVD,4437281,404,25,4018437501,40.735679,-73.875329,11373,QN,87-11,QUEENS BLVD,473,Elmhurst
27541,33131590,ISLAMIC BROTHERHOOD ORG,E413814,OTHER0001,SEE FOLDER INFORMATION,7/2/2013,OPEN,552 ATLANTIC AVE,3001007,302,33,3001860025,40.684583,-73.979555,11217,BK,552,ATLANTIC AVE,39,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
31519,88108402,339 DEVELOPMENT LLC.,E517462,HRU-13,RESTORE FIRE ALARM SYSTEM,12/18/2018,OPEN,339 BROADWAY,3063599,301,34,3024620027,40.708044,-73.95607,11211,BK,339,BROADWAY,527,North Side-South Side
21513,36392512,LOS RODRIGUEZ,E487507,RH-59,PROVIDE K CLASS OR OTHER EXTINGUISHER,11/3/2016,OPEN,190 E 166 ST,2002727,204,16,2024560008,40.831285,-73.918888,10456,BX,190,E 166 ST,18102,East Concourse-Concourse Village
5662,1173582,IRVING REALTY OF NY.,E410524,FO 4,SEAL TANK,12/29/2017,OPEN,33 W 17 ST,1015412,105,3,1008190019,40.738838,-73.993865,10011,MN,33,W 17 ST,54,Hudson Yards-Chelsea-Flatiron-Union Square
45910,31269574,BENJAMIN CARDOZO HS,E558904,PBU-30,PROVIDE OR REPAIR A DOOR,10/29/2018,OPEN,57-00 223 ST,4161735,411,23,4075290001,40.751912,-73.756521,11364,QN,57-00,223 ST,138501,Oakland Gardens
47487,34145557,SUNSHINE DELI & GROCERY,E556657,RH-1,INSTALL FIRE PROTECTION ORDER,12/13/2018,OPEN,135-28 ROCKAWAY BLVD,4255227,410,28,4117600114,40.674198,-73.802577,11420,QN,135-28,ROCKAWAY BLVD,814,South Ozone Park
10750,34053009,THE YALE CLUB OF NY,E464462,OTHER0001,SEE FOLDER INFORMATION,6/22/2016,OPEN,50 VANDERBILT AVE,1035374,105,4,1012790028,40.754012,-73.977521,10017,MN,50,VANDERBILT AVE,94,Midtown-Midtown South
42059,38374963,"SAADSALEMSARHAN,M,H",E519356,HCU49,,11/14/2018,OPEN,50-32 43 ST,4002182,402,26,4001800058,40.736847,-73.923076,11377,QN,50-32,43 ST,187,Hunters Point-Sunnyside-West Maspeth
24083,23055528,MTA NYC TRANSIT,E566875,STP 19,IDENTIFY FIRE HOSE PFE CABINET W SIGN,11/8/2018,OPEN,1100 E 177 ST,2028348,206,17,2039040040,40.837545,-73.877688,10460,BX,1100,E 177 ST,60,Crotona Park East
21403,35083757,TRIBORO CENTER,E478898,OTHER0001,SEE FOLDER INFORMATION,1/17/2018,OPEN,1160 TELLER AVE,2002160,204,16,2024300045,40.831534,-73.911547,10456,BX,1160,TELLER AVE,17701,East Concourse-Concourse Village
29852,23079767,NYC FIRE DEPT E#222,E529437,RH-56,QUARTERLY CLEANING GREASE FILTERS.,9/18/2018,OPEN,32 RALPH AVE,3044596,303,41,3016330039,40.68954,-73.924376,11221,BK,32,RALPH AVE,387,Stuyvesant Heights
44192,540690,CS ELMHURST LLC,E 360576,OTHER0001,SEE FOLDER INFORMATION,3/15/2012,OPEN,86-08 QUEENS BLVD,4064655,404,25,4028510022,40.736261,-73.877685,11373,QN,86-08,QUEENS BLVD,475,Elmhurst
43970,24163529,IS 125 WOODSIDE,E368924,PBU-67,remove port. fueled equipment,10/12/2011,OPEN,46-02 47 AVE,4052874,402,26,4022840006,40.740459,-73.918717,11377,QN,46-02,47 AVE,235,Hunters Point-Sunnyside-West Maspeth
36938,24159683,PS 216 ARTURO TOSCANINI,E325185,PBU-67,remove port. fueled equipment,4/1/2011,OPEN,350 AVE X,3195175,315,47,3071960001,40.59018,-73.969707,11223,BK,350,AVE X,37401,Gravesend
29625,24154718,PS 28 WARREN PREP,E314760,PBU-36,ID/visible/free of debri FD connec,7/27/2011,OPEN,1001 HERKIMER ST,3042090,303,41,3015480019,40.678407,-73.920209,11233,BK,1001,HERKIMER ST,301,Ocean Hill
21003,38328316,HORIZON JUVENILE DET CEN,E539733,OTHER0001,SEE FOLDER INFORMATION,9/26/2018,OPEN,560 BROOK AVE,2000133,201,17,2022760001,40.815617,-73.913932,10455,BX,560,BROOK AVE,71,Melrose South-Mott Haven North
17679,38097671,CANAL PIZZA,E512048,RH-21,ACCESS PANELS SIGNAGE,3/22/2018,OPEN,89 CANAL ST,1081957,103,1,1003010013,40.715551,-73.993443,10002,MN,89,CANAL ST,16,Chinatown
33585,38273678,MOSJID ULAMAN INC,E550247,PBU-7,PROVIDE A COMM. & FIRE ALARM SYSTEM,8/6/2018,OPEN,203 FORBELL ST,3094511,305,37,3042060006,40.678182,-73.863631,11208,BK,203,FORBELL ST,1188,Cypress Hills-City Line
11561,89013510,APPLE REIT COMPANIES,E503283,HRU-15,DISCONTINUE STORAGE-MER,2/21/2017,OPEN,130 E 57 ST,1036890,105,4,1013110058,40.760795,-73.969593,10022,MN,130,E 57 ST,11203,Turtle Bay-East Midtown
17311,34192807,BERGDORF GOODMAN,E394748,EAP-1,PREPARE EAP PLAN AS PER GUIDELINE,7/29/2014,OPEN,754 5 AVE,1081141,105,4,1012730033,40.763675,-73.973933,10019,MN,754,5 AVE,11201,Midtown-Midtown South
31728,38321055,AMC TRANSPORTATION CORP,E510815,HCU12,,9/21/2018,OPEN,245 MESEROLE AVE,3065442,301,33,3026040001,40.729362,-73.946552,11222,BK,245,MESEROLE AVE,573,Greenpoint
6581,31037237,SAMCO PROPERTIES,E306028,OTHER0001,SEE FOLDER INFORMATION,2/25/2011,OPEN,71 5 AVE,1016068,105,2,1008420042,40.736349,-73.992846,10003,MN,71,5 AVE,52,Hudson Yards-Chelsea-Flatiron-Union Square
34217,37299930,MCG GRAND CAFE,E489632,RH-20,PROVIDED ACCESS PANELS,9/27/2017,OPEN,1199 NOSTRAND AVE,3107257,309,40,3048140003,40.658085,-73.950109,11225,BK,1199,NOSTRAND AVE,804,Prospect Lefferts Gardens-Wingate
35541,97053482,UNITED HARMONY GROUP INC,E481375,RH-90,REMOVE ALL ELECTRICAL BX CABLE FROM HOOD,8/14/2017,OPEN,6817 8 AVE,3142983,310,43,3057700003,40.630414,-74.01452,11220,BK,6817,8 AVE,12801,Dyker Heights
43760,37283470,MACERICH,E524595,OTHER0001,SEE FOLDER INFORMATION,10/19/2017,OPEN,90-15 QUEENS BLVD,4045999,404,25,4018600100,40.734618,-73.870652,11373,QN,90-15,QUEENS BLVD,683,Elmhurst
49988,34214700,USTA CLUB PANTRY,E489364,RH-85,REINSPECTION REQUIRED,6/12/2018,OPEN,122-02 ROOSEVELT AVE,4467715,481,21,4020180001,40.751015,-73.845287,11368,QN,122-02,ROOSEVELT AVE,38302,park-cemetery-etc-Queens
21020,31208515,NYC DEPT OF EDUCATION,E528556,PA 32,HAVE I.F.A. RESTORED TO WORKING ORDER,9/12/2018,OPEN,468 E 140 ST,2000308,201,8,2022840034,40.809213,-73.920049,10454,BX,468,E 140 ST,39,Mott Haven-Port Morris
52129,85026193,TJ MAX,E316290,SPK 36,OBTAIN A COF SPRINKLER SYSTEM,12/23/2011,OPEN,1509 FOREST AVE,5110056,501,49,5010530138,40.626289,-74.137739,10302,SI,1509,FOREST AVE,247,Port Richmond
15894,37060563,CKO KICK BOXING,E457630,PA 20,RESTORE SPK SYS TO WORKING ORDER,2/24/2017,OPEN,310 E 23 ST,1076164,106,2,1009287502,40.737415,-73.980494,10010,MN,310,E 23 ST,64,Gramercy
10117,85002509,90 RIVERWEST CORP,E494010,OTHER0001,SEE FOLDER INFORMATION,6/22/2017,OPEN,180 RIVERSIDE DR,1034073,107,6,1012510001,40.792203,-73.977147,10024,MN,180,RIVERSIDE DR,179,Upper West Side
12437,24043499,WECK DBA GRACIOUS HOME,E524531,OTHER0001,SEE FOLDER INFORMATION,8/21/2017,OPEN,1201 3 AVE,1043904,108,4,1014240001,40.76799,-73.961473,10021,MN,1201,3 AVE,126,Lenox Hill-Roosevelt Island
9274,97075329,AZURI CAFE,E347536,RH-3,LEGALIZE - SYSTEM ALTERED,10/18/2012,OPEN,465 W 51 ST,1026710,104,3,1010610001,40.765326,-73.990977,10019,MN,465,W 51 ST,133,Clinton
43125,32120834,U-HAUL STORAGE,E322898,OTHER0001,SEE FOLDER INFORMATION,3/14/2012,OPEN,26-45 BROOKLYN QUEENS EXPY,4022502,401,22,4010160098,40.761302,-73.900727,11377,QN,26-45,BROOKLYN QUEENS EXPY,299,park-cemetery-etc-Queens
36481,33163197,NYC DEPT OF DESIGN & CON,E384295,OTHER0001,SEE FOLDER INFORMATION,6/14/2013,OPEN,2115 OCEAN AVE,3182576,315,48,3067830068,40.610245,-73.953108,11229,BK,2115,OCEAN AVE,550,Madison
4502,28234268,TIAA,E274119,OTHER0001,SEE FOLDER INFORMATION,12/2/2009,OPEN,358 W 31 ST,1013540,104,3,1007540078,40.751081,-73.997317,10001,MN,358,W 31 ST,103,Hudson Yards-Chelsea-Flatiron-Union Square
26935,32140550,C P ASSOCIATES LLC.,E356257,HRU-13,RESTORE FIRE ALARM SYSTEM,6/26/2013,OPEN,820 CONCOURSE VLGE W,2118422,204,16,2024430091,40.825223,-73.921837,10451,BX,820,CONCOURSE VLGE W,61,East Concourse-Concourse Village
23541,87092078,LEHMAN COLLEGE,E525056,OTHER0001,SEE FOLDER INFORMATION,3/23/2018,OPEN,2900 GOULDEN AVE,2015245,207,11,2032470220,40.872925,-73.895389,10468,BX,2900,GOULDEN AVE,409,Van Cortlandt Village
23590,37224359,ACHS MANAGEMENT,E502741,OTHER0001,SEE FOLDER INFORMATION,7/11/2017,OPEN,5550 BROADWAY,2016142,208,11,2032660159,40.878022,-73.905039,10463,BX,5550,BROADWAY,283,Spuyten Duyvil-Kingsbridge
38759,24160194,PS 279 HERMAN SCHREIBER,E314289,PBU-22A,provide/repair defect emer. lights,6/27/2011,OPEN,1070 E 104 ST,3326733,318,46,3082300001,40.644044,-73.892732,11236,BK,1070,E 104 ST,986,Canarsie
3861,22111280,105 W 13 CORP,E485708,SPK 6,RESTORE SPK SYS AND RETEST,5/8/2017,OPEN,101 W 13 ST,1010653,102,3,1006090047,40.737,-73.997561,10011,MN,101,W 13 ST,71,West Village
47524,39003496,P.S. 160,E541904,OTHER0001,SEE FOLDER INFORMATION,12/13/2018,OPEN,109-59 INWOOD ST,4258143,412,28,4119420302,40.68816,-73.799845,11435,QN,109-59,INWOOD ST,196,South Jamaica
17859,30283378,216 WEST 18 OWNER LLC,E548589,OTHER0001,SEE FOLDER INFORMATION,6/4/2018,OPEN,218 W 18 ST,1082391,104,3,1007670054,40.741276,-73.999066,10011,MN,218,W 18 ST,81,Hudson Yards-Chelsea-Flatiron-Union Square
13729,88111844,112 ST HOTEL CORP,E517917,HT-3,NO FSD OR DFSD ON DUTY,11/27/2018,OPEN,142 W 112 ST,1054969,110,9,1018210061,40.800391,-73.954086,10026,MN,142,W 112 ST,216,Central Harlem South
16032,86068301,MANHATTAN SCHOOL OFMUSIC,E529810,SPPA 4,NO PA PERMIT,8/17/2018,OPEN,3081 BROADWAY,1076684,109,7,1019930001,40.812386,-73.961481,10027,MN,3081,BROADWAY,211,Morningside Heights
12880,1887041,181 E 93 ST OWNER'S,E 410880,FO 4,SEAL TANK,5/9/2017,OPEN,181 E 93 ST,1048392,108,5,1015220030,40.78369,-73.951233,10128,MN,181,E 93 ST,15801,Upper East Side-Carnegie Hill
49477,31276611,JHS 157 S. A. HALSEY,E557488,PBU-32,Remov all accum. rubb and storag,10/22/2018,OPEN,63-35 102 ST,4442846,406,29,4021260014,40.732314,-73.853007,11374,QN,63-35,102 ST,721,Forest Hills
50890,31274152,P.S. 373,E543680,PBU-58,Discont use of tempor wiring,9/25/2018,OPEN,91 HENDERSON AVE,5001823,501,49,5000730064,40.640916,-74.095305,10301,SI,91,HENDERSON AVE,81,West New Brighton-New Brighton-St. George
26513,20031928,PIKE 56 CORP.,E397582,HRU-13,RESTORE FIRE ALARM SYSTEM,7/15/2016,OPEN,1075 WEBSTER AVE,2102353,204,16,2024250020,40.828921,-73.911874,10456,BX,1075,WEBSTER AVE,143,East Concourse-Concourse Village
25059,24142309,VAPOR LOUNGE,E511377,PA 4,PROV ROLL DOWN GATE LOCKED IN OPENED POS,2/2/2018,OPEN,3758 E TREMONT AVE,2080352,210,13,2055620016,40.825881,-73.821676,10465,BX,3758,E TREMONT AVE,152,Schuylerville-Throgs Neck-Edgewater Park
11967,98074115,FEDERAL REPUBLIC GERMANY,E338145,HRU-3,PROVIDE LOA FOR ALARM SYSTEM,8/29/2012,OPEN,871 UN PLZ,1038921,106,4,1013410028,40.75319,-73.967077,10017,MN,871,UN PLZ,90,Turtle Bay-East Midtown
5202,35373471,WIN PROPERTY MGMT LLC,E397629,HR-2,PROVIDE FSD & DEPUTY FSD,12/11/2015,OPEN,150 W 22 ST,1014781,104,3,1007970070,40.742885,-73.995387,10011,MN,150,W 22 ST,87,Hudson Yards-Chelsea-Flatiron-Union Square
33779,24158198,P.S. 273 WORTMAN SCHOOL,E314092,PBU-7,PROVIDE A COMM. & FIRE ALARM SYSTEM,6/10/2011,OPEN,923 JEROME ST,3097973,305,42,3044010001,40.65832,-73.879159,11207,BK,923,JEROME ST,1078,East New York
40337,38405585,NEW KING FISH MARKET,E559978,RH-21,ACCESS PANELS SIGNAGE,12/3/2018,OPEN,1315 FULTON ST,3338735,303,36,3018490047,40.68058,-73.948723,11216,BK,1315,FULTON ST,249,Bedford
27594,35156504,61 LOCAL LLC,E499568,PA 30,REMOVE OBSTRUCTION FROM AISLE/PASSAGEWAY,12/7/2017,OPEN,61 BERGEN ST,3001232,302,33,3001930034,40.687156,-73.990854,11201,BK,61,BERGEN ST,43,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
13448,31273733,PS 155 WILLIAM PACA,E458183,PBU-40,Prov CoF for maint of spk/IFA,11/14/2016,OPEN,319 E 117 ST,1052986,111,8,1016890005,40.797494,-73.936203,10035,MN,319,E 117 ST,188,East Harlem North
6436,23019482,LORD & TAYLOR-MAIN BLDG,E278859,HRU-14,DISCONTINUE LINEN STORAGE-CLOSETS,2/16/2010,OPEN,424 5 AVE,1016004,105,4,1008400042,40.751505,-73.983098,10018,MN,424,5 AVE,84,Midtown-Midtown South
10557,32325078,SOLOW  REALTY DEV CORP,E376608,OTHER0001,SEE FOLDER INFORMATION,12/6/2012,OPEN,9 W 57 ST,1035071,105,4,1012730022,40.763828,-73.974934,10019,MN,9,W 57 ST,11201,Midtown-Midtown South
16747,21085295,D & M BAKERY INC,E559697,RH-3,LEGALIZE - SYSTEM ALTERED,11/19/2018,OPEN,83 ESSEX ST,1079382,103,1,1004090039,40.718225,-73.988718,10002,MN,83,ESSEX ST,18,Chinatown
31624,23111354,PRAXAIR,E519085,HCU37,,5/23/2018,OPEN,245 MESEROLE AVE,3065442,301,33,3026040001,40.729362,-73.946552,11222,BK,245,MESEROLE AVE,573,Greenpoint
28710,87039442,PROSPECT HALL CATERERS,E504946,PA 10,REMOVE LOCKING DEVICES FROM EXITS,10/20/2017,OPEN,263 PROSPECT AVE,3024216,307,39,3010530079,40.663933,-73.989359,11215,BK,263,PROSPECT AVE,141,Park Slope-Gowanus
26373,29050143,BRONX COMMUNITY COLLEGE,E521213,SPPA 4,NO PA PERMIT,7/23/2018,OPEN,125 W 180 ST,2100249,205,14,2032220062,40.857141,-73.911887,10453,BX,125,W 180 ST,249,University Heights-Morris Heights
35418,36239267,827 54TH STREET,E459789,OTHER0001,SEE FOLDER INFORMATION,7/6/2016,OPEN,827 54 ST,3138842,312,38,3056657502,40.638537,-74.005152,11220,BK,827,54 ST,106,Sunset Park East
47730,95036927,CUBE SMART SELF STORAGE,E283226,FSU-2,SUBMIT DOC FROM DOB FOR REMOVAL SPK/STP,2/3/2010,OPEN,122-20 MERRICK BLVD,4270075,412,27,4125160057,40.682986,-73.76932,11434,QN,122-20,MERRICK BLVD,33401,St. Albans
50948,92018993,JAMES MCCONNEL,E237216,OTHER0001,SEE FOLDER INFORMATION,3/26/2010,OPEN,267 BROADWAY,5004879,501,49,5001770004,40.634954,-74.116931,10310,SI,267,BROADWAY,105,New Brighton-Silver Lake
33537,24154890,IS 171 A LINCOLN,E323614,PBU-29A,Fail maintain/repair/refit door(s),6/20/2011,OPEN,528 RIDGEWOOD AVE,3092456,305,37,3041340020,40.685881,-73.86944,11208,BK,528,RIDGEWOOD AVE,1184,Cypress Hills-City Line
27190,29200268,NYC DEPT OF EDUCATION,E508194,RH3,FIRE SYS HAS BEEN ALTERED-LEGALIZE ORDER,11/8/2017,OPEN,1551 E 172 ST,2830385,209,18,2038640012,40.832107,-73.87745,10472,BX,1551,E 172 ST,56,West Farms-Bronx River
33991,28025500,SAND HILL RESTAURANT,E529706,PAS,"VO RE-INSP, SUMMONS ISSUED",8/28/2018,OPEN,4706 CHURCH AVE,3102748,317,45,3046950003,40.651435,-73.932954,11203,BK,4706,CHURCH AVE,860,East Flatbush-Farragut
41699,35113588,QUEBRACHO INC,E449090,SPRY00B31,FILE PLANS OF INSTALLATION WITH BLDGS,10/25/2017,OPEN,421 TROUTMAN ST,3413932,304,34,3031770035,40.707209,-73.92258,11237,BK,421,TROUTMAN ST,447,Bushwick North
12922,70061718,200 E 84 ST OWNERS INC,E477485,STP 6,PROVIDEAPPROVEDCAPSFORTHE STD SIAMESE,5/17/2018,OPEN,200 E 84 ST,1048721,108,5,1015290045,40.777177,-73.954787,10028,MN,200,E 84 ST,138,Yorkville
3502,20019790,NEW SCHOOL UNIVERSITY,E400380,HR-4,PROVIDE FSP FOR APPROVAL-OFFICE,9/14/2018,OPEN,21 E 13 ST,1009394,102,2,1005717502,40.735118,-73.992672,10003,MN,21,E 13 ST,61,West Village
31424,37308608,BACO & ABBRACCI,E522290,RH-71,ONE DAY STORAGE SUPPLY OF FUEL,10/2/2017,OPEN,204 GRAND ST,3062796,301,34,3023930023,40.713935,-73.960427,11211,BK,204,GRAND ST,551,North Side-South Side
11435,38219655,TOWER 570 LLC,E539510,OTHER0001,SEE FOLDER INFORMATION,9/17/2018,OPEN,570 LEXINGTON AVE,1036459,105,4,1013050060,40.757082,-73.972458,10022,MN,570,LEXINGTON AVE,100,Turtle Bay-East Midtown
24199,89040737,GENCO MOTOR CORP,E415596,SPRY00B31,FILE PLANS OF INSTALLATION WITH BLDGS,6/10/2016,OPEN,439 DEVOE AVE,2042417,206,15,2040030010,40.84169,-73.876714,10460,BX,439,DEVOE AVE,220,East Tremont
48862,24163669,P.S.  14 FAIRVIEW SCHOOL,E368518,PBU-40,Prov CoF for maint of spk/IFA,11/22/2011,OPEN,107-01 OTIS AVE,4437311,404,21,4019540037,40.741055,-73.854475,11368,QN,107-01,OTIS AVE,439,Corona
